"Site","Year","SampleRound","Doy","Date","SFBloomStatus","TransectType","GenusSpecies","Abundance","SpParasitismRate","SpInfectedIndividuals","SFspecialist","d","Lecty","degree","r.degree","max.days","min.days","mean.days","median.days","mean.abund","median.abund","PlantPol","NestLoc","Excavate","Sociality","MeanITD","SFBloom","TotalAbundance","Richness","SiteParasitismRate","SiteInfectedIndividuals","County","State","Country","Lat","Long","SiteType","Datum","AdjSF","AdjHR","AltSiteName","SF2019_350","SF2019_1000","SF2019_2500","SF2018_350","SF2018_1000","SF2018_2500","SF2017_350","SF2017_1000","SF2017_2500","Nat350","Nat1000","Nat2500","HR350","HR1000","HR2500","SunflowerCurrent350","SunflowerCurrent1000","SunflowerCurrent2500","SunflowerLastYr350","SunflowerLastYr1000","SunflowerLastYr2500","FloralAbundance","FloralRichness","FloralDiv","HBParasitismRate"
"Butler","2019","3",176,2019-06-25,"no adj SF","HR","Melissodes agilis",23,1,10,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,30,4,0.941176470588235,16,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,159,9,1.89032106852218,NA
"Butler","2019","3",176,2019-06-25,"no adj SF","HR","Hylaeus morphoB",1,1,1,"no",NA,"polylectic",NA,NA,NA,NA,NA,NA,NA,NA,"Pollinator","above","rent","solitary",1.45,0,30,4,0.941176470588235,16,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,159,9,1.89032106852218,NA
"Butler","2019","3",176,2019-06-25,"no adj SF","HR","Lasioglossum diversopunctatum",1,1,1,"no",0.08613646,"polylectic",23,48,111,34,68.6666667,61,2.36363636,1,"Pollinator","below","ex","social",1.29836066,0,30,4,0.941176470588235,16,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,159,9,1.89032106852218,NA
"Butler","2019","4",189,2019-07-08,"no adj SF","HR","Lasioglossum incompletum",25,0.909090909090909,10,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,40,5,0.846153846153846,22,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,404,8,0.762645985001065,0.666666666666667
"Butler","2019","4",189,2019-07-08,"no adj SF","HR","Halictus tripartitus",2,1,2,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0,40,5,0.846153846153846,22,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,404,8,0.762645985001065,0.666666666666667
"Butler","2019","4",189,2019-07-08,"no adj SF","HR","Melissodes agilis",8,1,8,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,40,5,0.846153846153846,22,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,404,8,0.762645985001065,0.666666666666667
"Butler","2019","4",189,2019-07-08,"no adj SF","HR","Lasioglossum diversopunctatum",1,1,1,"no",0.08613646,"polylectic",23,48,111,34,68.6666667,61,2.36363636,1,"Pollinator","below","ex","social",1.29836066,0,40,5,0.846153846153846,22,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,404,8,0.762645985001065,0.666666666666667
"Butler","2019","4",189,2019-07-08,"no adj SF","HR","Lasioglossum tegulariforme",4,0.25,1,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0,40,5,0.846153846153846,22,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,404,8,0.762645985001065,0.666666666666667
"Butler","2019","5",201,2019-07-20,"no adj SF","HR","Halictus tripartitus",4,1,4,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0,19,5,0.833333333333333,15,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,224,4,0.929702985977232,NA
"Butler","2019","5",201,2019-07-20,"no adj SF","HR","Lasioglossum diversopunctatum",1,1,1,"no",0.08613646,"polylectic",23,48,111,34,68.6666667,61,2.36363636,1,"Pollinator","below","ex","social",1.29836066,0,19,5,0.833333333333333,15,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,224,4,0.929702985977232,NA
"Butler","2019","5",201,2019-07-20,"no adj SF","HR","Lasioglossum tegulariforme",1,0,0,"no",0.12376958,"polylectic",37,43.5454546,114,32,90.4,100,3.80833333,2,"Pollinator","below","ex","social",0.87804878,0,19,5,0.833333333333333,15,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,224,4,0.929702985977232,NA
"Butler","2019","5",201,2019-07-20,"no adj SF","HR","Lasioglossum incompletum",11,0.8,8,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,19,5,0.833333333333333,15,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,224,4,0.929702985977232,NA
"Butler","2019","5",201,2019-07-20,"no adj SF","HR","Melissodes agilis",2,1,2,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0,19,5,0.833333333333333,15,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,224,4,0.929702985977232,NA
"Butler","2019","6",211,2019-07-30,"no adj SF","HR","Halictus tripartitus",1,0,0,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0,32,4,0.666666666666667,10,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,272,5,0.810827131160193,NA
"Butler","2019","6",211,2019-07-30,"no adj SF","HR","Lasioglossum incompletum",29,0.75,9,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,32,4,0.666666666666667,10,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,272,5,0.810827131160193,NA
"Butler","2019","6",211,2019-07-30,"no adj SF","HR","Halictus ligatus",1,0,0,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,0,32,4,0.666666666666667,10,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,272,5,0.810827131160193,NA
"Butler","2019","6",211,2019-07-30,"no adj SF","HR","Lasioglossum diversopunctatum",1,1,1,"no",0.08613646,"polylectic",23,48,111,34,68.6666667,61,2.36363636,1,"Pollinator","below","ex","social",1.29836066,0,32,4,0.666666666666667,10,"Yolo","CA","USA",38.649792,-121.980569,"HR","WGS84","no SF","HR","HR3",170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,325796.808511634,1587941.78250471,5591388.40839725,527.588187529019,80863.5701606001,8916974.22307594,815.790371399806,3721.63037083224,9544.54747070382,170105.484637839,1603318.05298131,6638927.2647162,452439.608354626,1895182.13611409,10151776.0207038,272,5,0.810827131160193,NA
"CR101","2019","1",155,2019-06-04,"before bloom","HR","Hylaeus morphoA",3,0,0,"no",NA,"polylectic",NA,NA,NA,NA,NA,NA,NA,NA,"Pollinator","above","rent","solitary",1.45,0,4,2,0.25,1,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,30,3,0.639031859650177,NA
"CR101","2019","1",155,2019-06-04,"before bloom","HR","Lasioglossum incompletum",1,1,1,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0,4,2,0.25,1,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,30,3,0.639031859650177,NA
"CR101","2019","3",181,2019-06-30,"before bloom","HR","Hylaeus morphoC",1,1,1,"no",NA,"polylectic",NA,NA,NA,NA,NA,NA,NA,NA,"Pollinator","above","rent","solitary",1.45,0,1,1,1,1,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,219,4,1.04345184281414,1
"CR101","2019","4",193,2019-07-12,"starting to bloom","HR","Lasioglossum incompletum",7,0.833333333333333,5,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0.2,17,4,0.75,12,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","4",193,2019-07-12,"starting to bloom","HR","Halictus tripartitus",4,1,4,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0.2,17,4,0.75,12,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","4",193,2019-07-12,"starting to bloom","HR","Lasioglossum diversopunctatum",1,1,1,"no",0.08613646,"polylectic",23,48,111,34,68.6666667,61,2.36363636,1,"Pollinator","below","ex","social",1.29836066,0.2,17,4,0.75,12,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","4",193,2019-07-12,"starting to bloom","HR","Hylaeus morphoD",5,0.4,2,"no",NA,"polylectic",NA,NA,NA,NA,NA,NA,NA,NA,"Pollinator","above","rent","solitary",1.45,0.2,17,4,0.75,12,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","4",193,2019-07-12,"starting to bloom","SF","Svastra obliqua expurgata",3,1,3,"yes",0.20444741,"oligolectic",11,11.5,55,1,22.8888889,16,1.85714286,1,"Pollinator","below","ex","solitary",3.33681766,0.2,137,5,1,31,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","4",193,2019-07-12,"starting to bloom","SF","Halictus tripartitus",1,1,1,"no",0.14721393,"polylectic",89,113.045455,129,86,107.8,107.5,22.4444444,11,"Pollinator","below","ex","social",1.2915664,0.2,137,5,1,31,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","4",193,2019-07-12,"starting to bloom","SF","Lasioglossum incompletum",36,1,5,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,0.2,137,5,1,31,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","4",193,2019-07-12,"starting to bloom","SF","Halictus ligatus",2,1,2,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,0.2,137,5,1,31,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","4",193,2019-07-12,"starting to bloom","SF","Melissodes agilis",95,1,20,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,0.2,137,5,1,31,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,127,2,0.190319268879268,NA
"CR101","2019","5",203,2019-07-22,"peak","HR","Hylaeus morphoD",2,0.5,1,"no",NA,"polylectic",NA,NA,NA,NA,NA,NA,NA,NA,"Pollinator","above","rent","solitary",1.45,1,15,5,0.75,9,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,102,2,0.521393747129433,0.75
"CR101","2019","5",203,2019-07-22,"peak","HR","Halictus ligatus",1,0,0,"no",0.21310324,"polylectic",52,80.5714286,112,48,98.3,106.5,9.37714286,5,"Pollinator","below","ex","social",1.53170732,1,15,5,0.75,9,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,102,2,0.521393747129433,0.75
"CR101","2019","5",203,2019-07-22,"peak","HR","Hylaeus conspicuus",1,1,1,"no",0.31979416,"polylectic",8,16,91,1,53.6,58,2.41666667,1,"Pollinator","above","rent","solitary",1.1518072,1,15,5,0.75,9,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,102,2,0.521393747129433,0.75
"CR101","2019","5",203,2019-07-22,"peak","HR","Lasioglossum incompletum",10,0.857142857142857,6,"no",0.1100625,"polylectic",101,133.033333,128,86,107.9,109.5,19.186722,14,"Pollinator","below","ex","social",0.94146341,1,15,5,0.75,9,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,102,2,0.521393747129433,0.75
"CR101","2019","5",203,2019-07-22,"peak","HR","Melissodes agilis",1,1,1,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,1,15,5,0.75,9,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,102,2,0.521393747129433,0.75
"CR101","2019","5",203,2019-07-22,"peak","SF","Melissodes agilis",78,1,15,"yes",0.4466257,"oligolectic",20,21.3333333,74,1,40.7777778,49,12.8717949,2,"Pollinator","below","ex","solitary",2.6000002,1,139,5,1,29,"Yolo","CA","USA",38.7672762,-121.748527,"HR + SF","WGS84","SF","HR","HR + SF3",592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,323447.031018768,3200330.02571835,13486273.3400273,0.00243527054984861,22587.2458005238,2924600.30588408,595.243077109794,767.964524205736,1071.61529103807,592997.703288506,2611449.27904428,12645071.8225969,242003.303253657,2495721.87975713,15850138.3699811,102,2,0.521393747129433,1
